0	0	0	0	0	0	0.023033	
0	0	0	0	0	0	0.008311	
0	0	0	0	0	0	0.007681	
0	0	0	0	0	0	0.007188	
0	0	0	0	0	0	0.007366	
0	0	0	0	0	0	0.007034	
0	0	0	0	0	0	0.006847	
0	0	0	0	0	0	0.006727	
0	0	0	0	0	0	0.006984	
0	0	0	0	0	0	0.006174	
0	0	0	0	0	0	0.007445	
0	0	0	0	0	0	0.007704	
0	0	0	0	0	0	0.007407	
0	0	0	0	0	0	0.007855	
0	0	0	0	0	0	0.007154	
0	0	0	0	0	0	0.008608	
0	0	0	0	0	0	0.008914	
0	0	0	0	0	0	0.008058	
0	0	0	0	0	0	0.007063	
0	0	0	0	0	0	0.008511	
0	0	0	0	0	0	0.007523	
0	0	0	0	0	0	0.006765	
0	0	0	0	0	0	0.007866	
0	0	0	0	0	0	0.007681	
0	0	0	0	0	0	0.00773	
0	0	0	0	0	0	0.007801	
0	0	0	0	0	0	0.007586	
0	0	0	0	0	0	0.015643	
0	0	0	0	0	0	0.008018	
0	0	0	0	0	0	0.007138	
0	0	0	0	0	0	0.007323	
0	0	0	0	0	0	0.007901	
0	0	0	0	0	0	0.009247	
0	0	0	0	0	0	0.00802	
0	0	0	0	0	0	0.008164	
0	0	0	0	0	0	0.007066	
0	0	0	0	0	0	0.008044	
0	0	0	0	0	0	0.008432	
0	0	0	0	0	0	0.007958	
0	0	0	0	0	0	0.007661	
0	0	0	0	0	0	0.007556	
0	0	0	0	0	0	0.008253	
0	0	0	0	0	0	0.007657	
0	0	0	0	0	0	0.007237	
0	0	0	0	0	0	0.007755	
0	0	0	0	0	0	0.007719	
0	0	0	0	0	0	0.00775	
0	0	0	0	0	0	0.007665	
0	0	0	0	0	0	0.007615	
0	0	0	0	0	1500	123.449	
0	4	1	0	10	2936	280.678	
0	5	2	1	12	2958	253.996	
0	6	3	1	9	3009	245.656	
1	7	4	1	12	2998	236.579	
1	7	4	1	14	2987	242.987	
3	9	6	1	32	3116	234.06	
4	10	7	1	16	3173	232.434	
5	11	8	1	9	3209	235.278	
0	5	2	1	12	3331	240.152	
3	9	6	1	29	3522	242.931	
3	9	6	1	25	3526	234.627	
9	15	12	1	44	3584	246.519	
10	16	13	1	37	3611	243.916	
11	17	14	1	37	3668	241.247	
12	18	15	1	59	3729	238.545	
13	19	16	1	45	3776	231.431	
14	20	17	1	40	3867	238.433	
15	21	18	1	23	3996	245.653	
16	22	19	1	40	4160	231.878	
17	23	20	1	68	4242	234.588	
18	24	21	1	47	4410	247.529	
19	25	22	1	32	4584	259.491	
16	19	16	1	20	4582	249.593	
12	18	15	1	42	4788	246.215	
13	19	16	1	66	4960	242.221	
14	20	17	1	57	4935	243.671	
20	23	20	1	52	4938	246.336	
12	18	15	0	72	5086	246.007	
13	19	16	1	93	5257	244.881	
13	19	16	1	15	5362	266.275	
18	24	21	1	23	5426	253.751	
18	24	21	1	59	5565	251.971	
18	24	21	1	18	5688	269.6	
24	30	27	1	66	5781	257.969	
31	37	34	0	13	5982	261.512	
33	38	35	1	11	6162	267.827	
28	33	31	1	14	6232	277.246	
24	30	27	1	11	6211	271.569	
24	30	27	1	15	6257	269.585	
24	29	27	1	27	6344	269.953	
37	43	40	0	14	6323	294.988	
38	44	41	1	17	6312	266.818	
39	45	42	1	15	6393	279.572	
0	6	3	0	14	6533	271.274	
4	10	7	1	17	6656	268.908	
0	6	3	1	12	6802	270.311	
0	5	2	1	66	6936	269.384	
1	7	4	1	45	7037	278.344	
1	7	4	1	194	7122	285.979	
2	8	5	1	253	7248	305.24	
4	10	7	1	72	7355	297.925	
4	10	7	1	216	7354	275.344	
5	11	8	1	162	7334	274.4	
8	14	11	1	20	7425	277.611	
8	14	11	1	73	7520	270.89	
8	14	11	1	359	7672	274.182	
9	15	12	1	374	7861	274.845	
10	16	13	1	224	7926	281.091	
11	17	14	1	219	7896	295.195	
12	18	15	1	313	7787	280.416	
13	19	16	1	422	7815	282.585	
14	20	17	1	501	7867	290.812	
15	21	18	1	441	7924	279.738	
16	22	19	1	628	8102	285.214	
17	23	20	1	407	8324	284.724	
18	24	21	1	365	8517	302.823	
20	26	23	1	377	8585	285.807	
20	26	23	1	97	8784	311.236	
21	27	24	1	350	8914	305.482	
22	28	25	1	475	9025	297.547	
23	29	26	1	397	9245	308.244	
24	30	27	1	353	9355	309.353	
25	31	28	1	420	9381	355.561	
26	32	29	1	382	9410	371.712	
27	33	30	1	497	9432	417.74	
28	34	31	1	534	9452	299.992	
29	35	32	1	564	9559	309.388	
30	36	33	1	551	9739	307.791	
31	37	34	1	553	9929	304.289	
32	38	35	1	292	10093	308.185	
33	39	36	1	554	10174	312.194	
35	41	38	1	80	10228	333.161	
35	41	38	1	301	10309	312.073	
36	42	39	1	323	10450	330.337	
39	45	42	1	84	10608	323.711	
